ndc11,state,year,quarter,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,amount_per_unit,amount_per_rx,prev_units,units_yoy_growth
206886102,CA,2022,4,1030.0,225.0,9554.2,7026.200000000001,2528.0,9.275922330097089,42.46311111111111,,
206886102,CA,2023,1,1144.0,252.0,8709.69,8709.69,0.0,7.613365384615385,34.562261904761904,885.02,0.29262615534112224
206886102,CA,2023,2,1096.0,266.0,7246.110000000001,6698.13,547.98,6.611414233576643,27.241015037593986,1062.0,0.032015065913371
206886102,CA,2023,3,696.0,204.0,16992.36,5536.41,11455.95,24.414310344827587,83.29588235294118,1377.0,-0.49455337690631807
206886102,CA,2023,4,459.0,150.0,7919.75,2070.8,5848.95,17.254357298474947,52.79833333333333,1030.0,-0.554368932038835
206886102,CA,2024,1,457.0,113.0,4988.38,1693.75,3294.63,10.915492341356675,44.14495575221239,1144.0,-0.6005244755244755
206886102,CA,2024,2,235.0,84.0,7245.64,793.87,6451.77,30.832510638297872,86.25761904761904,1096.0,-0.7855839416058394
206886102,CA,2024,3,192.0,87.0,649.89,649.89,0.0,3.38484375,7.47,696.0,-0.7241379310344828
206886102,CA,2024,4,43.0,15.0,120.97,120.97,0.0,2.8132558139534884,8.064666666666666,459.0,-0.906318082788671
206886102,CO,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CO,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CO,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CO,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CO,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,CO,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,CT,2022,1,256.0,31.0,5516.05,5516.05,0.0,21.5470703125,177.93709677419355,,
206886102,CT,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CT,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CT,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,CT,2023,2,0.0,0.0,0.0,0.0,0.0,,,256.0,-1.0
206886102,DC,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,DC,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,DE,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,DE,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,DE,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,DE,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,DE,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,DE,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,DE,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,DE,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,DE,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,FL,2022,1,26.0,16.0,438.65,438.65,0.0,16.871153846153845,27.415625,,
206886102,FL,2022,2,18.0,11.0,0.0,0.0,0.0,0.0,0.0,,
206886102,FL,2022,3,47.667,15.0,825.67,825.67,0.0,17.32162712148866,55.044666666666664,,
206886102,FL,2022,4,12.333,11.0,21.94,0.0,21.94,1.778966999108084,1.9945454545454546,,
206886102,FL,2023,1,0.0,0.0,0.0,0.0,0.0,,,26.0,-1.0
206886102,FL,2023,2,15.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.16666666666666666
206886102,FL,2023,3,45.667,26.0,448.83,448.83,0.0,9.828322421004225,17.26269230769231,47.667,-0.04195774854721296
206886102,FL,2023,4,14.0,11.0,154.25,154.25,0.0,11.017857142857142,14.022727272727273,12.333,0.13516581529230517
206886102,FL,2024,1,34.0,23.0,80.2,80.2,0.0,2.3588235294117648,3.4869565217391307,0.0,
206886102,FL,2024,2,23.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5333333333333333
206886102,FL,2024,3,0.0,0.0,0.0,0.0,0.0,,,45.667,-1.0
206886102,GA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,GA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,GA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,GA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,GA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,HI,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,HI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,HI,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,HI,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,HI,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,HI,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,HI,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,IA,2022,1,65.331,36.0,29843.58,0.0,29843.58,456.8058042889287,828.9883333333333,,
206886102,IA,2022,2,70.664,37.0,27130.99,67.04,27063.95,383.94359221102684,733.2700000000001,,
206886102,IA,2022,3,112.661,57.0,31063.37,0.0,31063.37,275.72425240322735,544.9714035087719,,
206886102,IA,2022,4,93.997,57.0,22249.26,146.7,22102.56,236.70180963222228,390.3378947368421,,
206886102,IA,2023,1,86.999,55.0,43546.83,215.1,43331.73,500.54402924171546,791.7605454545455,65.331,0.33166490639971824
206886102,IA,2023,2,87.998,55.0,18952.13,116.23,18835.9,215.37000840928204,344.58418181818183,70.664,0.2453017094984717
206886102,IA,2023,3,62.0,28.0,7924.83,2313.0,5611.83,127.81983870967741,283.02964285714285,112.661,-0.4496764630173707
206886102,ID,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ID,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ID,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ID,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ID,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,ID,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,ID,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,IL,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,IL,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,IN,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,IN,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,IN,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,KS,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,KS,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,KS,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,KS,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,KS,2023,3,16.0,14.0,24.96,24.96,0.0,1.56,1.782857142857143,0.0,
206886102,KS,2023,4,34.0,29.0,62.79,62.79,0.0,1.8467647058823529,2.1651724137931034,0.0,
206886102,KS,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,KY,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,KY,2022,2,121.332,18.0,577.9,577.9,0.0,4.7629644281805295,32.105555555555554,,
206886102,KY,2022,3,89.001,33.0,1724.1,1724.1,0.0,19.371692452893786,52.24545454545454,,
206886102,KY,2022,4,24.666,27.0,406.03,406.03,0.0,16.46112057082624,15.038148148148148,,
206886102,KY,2023,1,54.664,11.0,108.94,108.94,0.0,1.9929020927850138,9.903636363636364,0.0,
206886102,KY,2023,2,0.0,0.0,0.0,0.0,0.0,,,121.332,-1.0
206886102,KY,2023,3,0.0,0.0,0.0,0.0,0.0,,,89.001,-1.0
206886102,LA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,LA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,LA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MA,2022,1,131.36,30.0,1881.16,1881.16,0.0,14.320645554202192,62.705333333333336,,
206886102,MA,2022,2,74.34,39.0,678.26,135.65,542.61,9.123755716976055,17.39128205128205,,
206886102,MA,2022,3,6.66,20.0,0.0,0.0,0.0,0.0,0.0,,
206886102,MA,2022,4,12.84,20.0,0.0,0.0,0.0,0.0,0.0,,
206886102,MA,2023,1,9.04,18.0,0.0,0.0,0.0,0.0,0.0,131.36,-0.9311814859926919
206886102,MA,2023,2,3.6,12.0,0.0,0.0,0.0,0.0,0.0,74.34,-0.9515738498789347
206886102,MA,2023,3,4.14,16.0,0.0,0.0,0.0,0.0,0.0,6.66,-0.37837837837837845
206886102,MA,2023,4,4.68,17.0,0.0,0.0,0.0,0.0,0.0,12.84,-0.6355140186915889
206886102,MA,2024,1,4.5,19.0,0.0,0.0,0.0,0.0,0.0,9.04,-0.5022123893805309
206886102,MA,2024,2,7.02,25.0,0.0,0.0,0.0,0.0,0.0,3.6,0.9499999999999998
206886102,MA,2024,3,4.86,23.0,312.72,312.72,0.0,64.34567901234568,13.596521739130436,4.14,0.17391304347826103
206886102,MA,2024,4,0.0,0.0,0.0,0.0,0.0,,,4.68,-1.0
206886102,MD,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MD,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MD,2022,3,149.0,12.0,3061.67,3058.67,3.0,20.548120805369127,255.13916666666668,,
206886102,MD,2022,4,451.0,41.0,9332.439999999999,9332.439999999999,0.0,20.692771618625276,227.62048780487802,,
206886102,MD,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MD,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MD,2023,3,0.0,0.0,0.0,0.0,0.0,,,149.0,-1.0
206886102,ME,2022,1,25.0,23.0,1827.7,1726.5,101.2,73.108,79.46521739130435,,
206886102,ME,2022,2,29.0,14.0,1800.58,1644.56,156.02,62.08896551724138,128.61285714285714,,
206886102,ME,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ME,2022,4,40.0,18.0,2245.3,1722.73,522.57,56.13250000000001,124.7388888888889,,
206886102,ME,2023,1,17.0,12.0,1256.47,1132.8,123.67,73.91,104.70583333333333,25.0,-0.32
206886102,ME,2023,2,26.0,17.0,1929.91,1929.91,0.0,74.22730769230769,113.52411764705883,29.0,-0.10344827586206896
206886102,ME,2023,3,28.0,25.0,2563.87,2422.3,141.57,91.56678571428571,102.5548,0.0,
206886102,ME,2023,4,27.0,20.0,1832.62,1676.93,155.69,67.87481481481481,91.631,40.0,-0.325
206886102,ME,2024,1,0.0,0.0,0.0,0.0,0.0,,,17.0,-1.0
206886102,ME,2024,2,0.0,0.0,0.0,0.0,0.0,,,26.0,-1.0
206886102,MI,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MI,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MI,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MN,2022,1,21.0,12.0,792.93,751.62,41.31,37.75857142857143,66.0775,,
206886102,MN,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MN,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MN,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MN,2023,1,0.0,0.0,0.0,0.0,0.0,,,21.0,-1.0
206886102,MN,2023,2,14.0,13.0,860.2,832.03,28.17,61.44285714285714,66.16923076923078,0.0,
206886102,MN,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MN,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MN,2024,1,11.0,11.0,966.77,906.03,60.74,87.88818181818182,87.88818181818182,0.0,
206886102,MN,2024,2,0.0,0.0,0.0,0.0,0.0,,,14.0,-1.0
206886102,MN,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MO,2022,1,100.0,44.0,2059.53,2059.53,0.0,20.5953,46.807500000000005,,
206886102,MO,2022,2,46.0,32.0,931.4,876.59,54.81,20.247826086956522,29.10625,,
206886102,MO,2022,3,43.0,26.0,1018.61,956.81,61.8,23.68860465116279,39.17730769230769,,
206886102,MO,2022,4,56.0,55.0,2187.81,2147.93,39.88,39.06803571428571,39.778363636363636,,
206886102,MO,2023,1,53.0,25.0,1250.37,1173.21,77.16,23.59188679245283,50.014799999999994,100.0,-0.47
206886102,MO,2023,2,41.0,29.0,832.3,735.84,96.46,20.299999999999997,28.7,46.0,-0.10869565217391304
206886102,MO,2023,3,22.0,25.0,548.1,548.1,0.0,24.913636363636364,21.924,43.0,-0.4883720930232558
206886102,MO,2023,4,36.0,23.0,730.8,730.8,0.0,20.299999999999997,31.77391304347826,56.0,-0.35714285714285715
206886102,MO,2024,1,1.0,32.0,1015.0,1015.0,0.0,1015.0,31.71875,53.0,-0.9811320754716981
206886102,MO,2024,2,18.0,13.0,365.4,365.4,0.0,20.299999999999997,28.107692307692307,41.0,-0.5609756097560976
206886102,MO,2024,3,14.0,12.0,284.2,284.2,0.0,20.3,23.683333333333334,22.0,-0.36363636363636365
206886102,MS,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MS,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MS,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MS,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MT,2022,1,17.0,14.0,242.04,211.0,31.04,14.237647058823528,17.288571428571426,,
206886102,MT,2022,2,16.0,14.0,291.29,246.85,44.44,18.205625,20.806428571428572,,
206886102,MT,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MT,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,MT,2023,1,0.0,0.0,0.0,0.0,0.0,,,17.0,-1.0
206886102,MT,2023,2,0.0,0.0,0.0,0.0,0.0,,,16.0,-1.0
206886102,MT,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MT,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MT,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,MT,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NC,2022,1,188.0,16.0,3831.69,3812.17,19.52,20.381329787234044,239.480625,,
206886102,NC,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NC,2022,3,116.0,13.0,2401.98,2401.98,0.0,20.706724137931033,184.7676923076923,,
206886102,NC,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NC,2023,1,0.0,0.0,0.0,0.0,0.0,,,188.0,-1.0
206886102,NC,2023,2,92.333,17.0,2241.71,2241.71,0.0,24.278535301571488,131.86529411764707,0.0,
206886102,NC,2023,3,122.667,17.0,3134.69,3134.69,0.0,25.554468601987494,184.39352941176472,116.0,0.057474137931034494
206886102,NC,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NC,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NC,2024,2,0.0,0.0,0.0,0.0,0.0,,,92.333,-1.0
206886102,NC,2024,3,0.0,0.0,0.0,0.0,0.0,,,122.667,-1.0
206886102,NC,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,ND,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ND,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ND,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ND,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,ND,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,ND,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,ND,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,ND,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NE,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NE,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NE,2023,2,36.0,20.0,0.0,0.0,0.0,0.0,0.0,,
206886102,NE,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NH,2022,1,217.667,46.0,4002.83,3960.57,42.26,18.38969618729527,87.01804347826086,,
206886102,NH,2022,2,96.0,52.0,1159.1,1141.2,17.9,12.073958333333332,22.290384615384614,,
206886102,NH,2022,3,149.0,81.0,1509.58,1229.96,279.62,10.131409395973154,18.63679012345679,,
206886102,NH,2022,4,81.0,51.0,991.17,972.92,18.25,12.236666666666666,19.43470588235294,,
206886102,NH,2023,1,101.333,56.0,1155.63,1111.92,43.71,11.404280935134656,20.63625,217.667,-0.5344585996039822
206886102,NH,2023,2,169.0,64.0,1084.0,1057.48,26.52,6.414201183431953,16.9375,96.0,0.7604166666666666
206886102,NH,2023,3,0.0,0.0,0.0,0.0,0.0,,,149.0,-1.0
206886102,NH,2023,4,0.0,0.0,0.0,0.0,0.0,,,81.0,-1.0
206886102,NH,2024,1,0.0,0.0,0.0,0.0,0.0,,,101.333,-1.0
206886102,NH,2024,2,0.0,0.0,0.0,0.0,0.0,,,169.0,-1.0
206886102,NH,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NJ,2022,1,180.0,74.0,1941.6,1922.04,19.56,10.786666666666665,26.237837837837837,,
206886102,NJ,2022,2,189.0,92.0,1112.08,1112.08,0.0,5.8840211640211635,12.087826086956522,,
206886102,NJ,2022,3,178.0,45.0,1764.42,1764.42,0.0,9.91247191011236,39.20933333333333,,
206886102,NJ,2022,4,189.0,47.0,2233.26,2233.26,0.0,11.816190476190478,47.516170212765964,,
206886102,NJ,2023,1,65.0,19.0,822.04,822.04,0.0,12.64676923076923,43.265263157894736,180.0,-0.6388888888888888
206886102,NJ,2023,2,86.0,59.0,484.27,484.27,0.0,5.631046511627907,8.207966101694915,189.0,-0.544973544973545
206886102,NJ,2023,3,99.769,65.0,847.7099999999999,837.8199999999999,9.89,8.496727440387293,13.041692307692307,178.0,-0.43949999999999995
206886102,NJ,2023,4,65.9,39.0,420.90999999999997,420.90999999999997,0.0,6.38710166919575,10.792564102564102,189.0,-0.6513227513227513
206886102,NJ,2024,1,32.0,20.0,309.47,309.47,0.0,9.6709375,15.473500000000001,65.0,-0.5076923076923077
206886102,NJ,2024,2,30.0,21.0,241.53,241.53,0.0,8.051,11.501428571428571,86.0,-0.6511627906976745
206886102,NJ,2024,3,0.0,0.0,0.0,0.0,0.0,,,99.769,-1.0
206886102,NJ,2024,4,0.0,0.0,0.0,0.0,0.0,,,65.9,-1.0
206886102,NM,2022,1,15.999,11.0,1317.35,1317.35,0.0,82.33952122007625,119.7590909090909,,
206886102,NM,2022,2,51.994,17.0,1061.27,1061.27,0.0,20.411393622341038,62.42764705882353,,
206886102,NM,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NM,2022,4,23.981,21.0,135.84,135.84,0.0,5.664484383470247,6.468571428571429,,
206886102,NM,2023,1,0.0,0.0,0.0,0.0,0.0,,,15.999,-1.0
206886102,NM,2023,2,84.978,21.0,1641.31,1641.31,0.0,19.31452846619125,78.15761904761905,51.994,0.634380890102704
206886102,NM,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NM,2023,4,0.0,0.0,0.0,0.0,0.0,,,23.981,-1.0
206886102,NM,2024,1,33.991,26.0,180.26,180.26,0.0,5.303168485775647,6.933076923076923,0.0,
206886102,NM,2024,2,0.0,0.0,0.0,0.0,0.0,,,84.978,-1.0
206886102,NM,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NV,2022,1,151.0,15.0,3207.95,3207.95,0.0,21.244701986754965,213.86333333333332,,
206886102,NV,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,NV,2022,3,232.0,17.0,4882.65,4882.65,0.0,21.045905172413793,287.2147058823529,,
206886102,NV,2022,4,249.0,19.0,5248.06,5248.06,0.0,21.07654618473896,276.2136842105263,,
206886102,NV,2023,1,0.0,0.0,0.0,0.0,0.0,,,151.0,-1.0
206886102,NV,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,NV,2024,1,0.0,0.0,0.0,0.0,0.0,,,232.0,-1.0
206886102,NV,2024,4,0.0,0.0,0.0,0.0,0.0,,,249.0,-1.0
206886102,NY,2022,1,249.998,113.0,10796.02,3689.2,7106.82,43.184425475403806,95.54,,
206886102,NY,2022,2,513.999,134.0,15195.89,7213.74,7982.15,29.564045844447165,113.40216417910447,,
206886102,NY,2022,3,247.332,99.0,2884.09,1927.72,956.37,11.66080410136982,29.132222222222225,,
206886102,NY,2022,4,167.665,88.0,8573.77,138.7,8435.07,51.13631348224138,97.42920454545455,,
206886102,NY,2023,1,111.999,64.0,156.06,156.06,0.0,1.3934052982615917,2.4384375,249.998,-0.552000416003328
206886102,NY,2023,2,111.331,67.0,4603.25,4.02,4599.23,41.34742344899444,68.70522388059702,513.999,-0.7834023023391096
206886102,NY,2023,3,78.0,40.0,13177.3,77.82,13099.48,168.93974358974359,329.4325,247.332,-0.6846344185143856
206886102,NY,2023,4,47.332,29.0,0.0,0.0,0.0,0.0,0.0,167.665,-0.7176989830912832
206886102,NY,2024,1,33.666,22.0,20.58,20.58,0.0,0.611299233648191,0.9354545454545454,111.999,-0.6994080304288431
206886102,NY,2024,2,44.333,31.0,0.0,0.0,0.0,0.0,0.0,111.331,-0.6017910555011632
206886102,NY,2024,3,19.666,11.0,6.06,6.06,0.0,0.3081460388487745,0.5509090909090909,78.0,-0.7478717948717949
206886102,OH,2022,1,583.9839999999999,352.0,2655.8,2528.38,127.42,4.54772733499548,7.544886363636365,,
206886102,OH,2022,2,747.643,411.0,3956.3599999999997,3928.34,28.02,5.291776957719125,9.6261800486618,,
206886102,OH,2022,3,805.322,404.0,6104.89,6018.68,86.21,7.580682012909122,15.111113861386139,,
206886102,OH,2022,4,488.653,258.0,3487.39,3482.34,5.05,7.136741204904093,13.51701550387597,,
206886102,OH,2023,1,548.98,297.0,3309.2599999999998,3309.2599999999998,0.0,6.028015592553462,11.142289562289562,583.9839999999999,-0.05993999835611919
206886102,OH,2023,2,491.657,282.0,4281.25,4281.25,0.0,8.707798322814483,15.181737588652481,747.643,-0.34239068646399423
206886102,OH,2023,3,378.666,197.0,1081.6,1081.6,0.0,2.8563430569420016,5.490355329949238,805.322,-0.5297955352020682
206886102,OH,2023,4,85.0,53.0,217.88,217.88,0.0,2.5632941176470587,4.110943396226415,488.653,-0.8260524339357377
206886102,OH,2024,1,21.0,16.0,14.48,14.48,0.0,0.6895238095238095,0.905,548.98,-0.9617472403366243
206886102,OH,2024,2,0.0,0.0,0.0,0.0,0.0,,,491.657,-1.0
206886102,OH,2024,4,0.0,0.0,0.0,0.0,0.0,,,378.666,-1.0
206886102,OK,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,OR,2022,1,28.334,14.0,781.6,562.45,219.15,27.585233288628505,55.82857142857143,,
206886102,OR,2022,2,27.333,19.0,1673.5,1372.1,301.4,61.22635641898072,88.07894736842105,,
206886102,OR,2022,3,18.0,15.0,984.96,689.54,295.42,54.72,65.664,,
206886102,OR,2022,4,57.0,38.0,3119.04,2608.8599999999997,510.18,54.72,82.08,,
206886102,OR,2023,1,46.0,30.0,2462.4,2183.46,278.94,53.5304347826087,82.08,28.334,0.623491211971483
206886102,OR,2023,2,53.0,30.0,2913.12,2458.93,454.19,54.96452830188679,97.104,27.333,0.9390480371711851
206886102,OR,2023,3,37.0,25.0,2266.83,1315.55,951.28,61.26567567567567,90.6732,18.0,1.0555555555555556
206886102,OR,2023,4,0.0,0.0,0.0,0.0,0.0,,,57.0,-1.0
206886102,OR,2024,1,0.0,0.0,0.0,0.0,0.0,,,46.0,-1.0
206886102,OR,2024,2,0.0,0.0,0.0,0.0,0.0,,,53.0,-1.0
206886102,OR,2024,3,0.0,0.0,0.0,0.0,0.0,,,37.0,-1.0
206886102,PA,2022,1,41.999,20.0,193.44,186.51,6.93,4.605823948189243,9.672,,
206886102,PA,2022,2,49.998,23.0,400.85,400.85,0.0,8.017320692827713,17.428260869565218,,
206886102,PA,2022,3,17.0,13.0,84.94,84.94,0.0,4.996470588235294,6.533846153846154,,
206886102,PA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,PA,2023,1,38.0,15.0,323.06,301.7,21.36,8.50157894736842,21.537333333333333,41.999,-0.09521655277506612
206886102,PA,2023,2,101.666,29.0,1448.49,1421.53,26.96,14.247536049416718,49.94793103448276,49.998,1.0334013360534422
206886102,PA,2023,3,60.33,19.0,567.03,485.04,81.99,9.398806563898559,29.843684210526316,17.0,2.5488235294117647
206886102,PA,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,PA,2024,1,0.0,0.0,0.0,0.0,0.0,,,38.0,-1.0
206886102,RI,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,RI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,RI,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,RI,2022,4,48.0,11.0,786.22,786.22,0.0,16.379583333333333,71.47454545454546,,
206886102,RI,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,RI,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,RI,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,SC,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SC,2022,2,129.0,11.0,2650.28,2650.28,0.0,20.54480620155039,240.93454545454549,,
206886102,SC,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SC,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SD,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SD,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SD,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SD,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,SD,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,SD,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,SD,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,TN,2022,1,71.886,25.0,0.0,0.0,0.0,0.0,0.0,,
206886102,TN,2022,2,56.125,30.0,0.0,0.0,0.0,0.0,0.0,,
206886102,TN,2022,3,92.859,20.0,0.0,0.0,0.0,0.0,0.0,,
206886102,TN,2022,4,90.333,27.0,0.0,0.0,0.0,0.0,0.0,,
206886102,TN,2023,1,118.24,22.0,0.0,0.0,0.0,0.0,0.0,71.886,0.6448265308961412
206886102,TN,2023,2,162.46,27.0,0.0,0.0,0.0,0.0,0.0,56.125,1.8946102449888642
206886102,TN,2023,3,101.755,29.0,0.0,0.0,0.0,0.0,0.0,92.859,0.09580116089985893
206886102,TN,2023,4,82.56,27.0,0.0,0.0,0.0,0.0,0.0,90.333,-0.08604828800106269
206886102,TN,2024,1,0.0,0.0,0.0,0.0,0.0,,,118.24,-1.0
206886102,TX,2022,1,336.0,74.0,4145.65,4145.65,0.0,12.338244047619046,56.02229729729729,,
206886102,TX,2022,2,494.0,94.0,6724.7,6724.7,0.0,13.612753036437246,71.53936170212766,,
206886102,TX,2022,3,591.0,133.0,6720.33,6720.33,0.0,11.371116751269035,50.528796992481205,,
206886102,TX,2022,4,579.0,111.0,5872.15,5872.15,0.0,10.14188255613126,52.90225225225225,,
